file,directory,date_logged,log_name,contractor,data_type,log_service,log_activity,log_type,log_job,log_run,log_pass,casing_size_manual,section_size,station_number,station_depth,mfc_correction,interpretation_number,date_stamp
33_9-C-16_A_12_14_lower_part_combined-79105.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:22:39
33_9-C-16_A_12_14_Upper_part_combined-79085.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:51:46
33_9_C_16_DPL-79086.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:52:55
33_9_C_16_FEL-79107.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:25:26
33_9_C_16_GRL-79128.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:56:27
33_9_C_16_PEL-79102.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:17:58
6in_COMPOSITE_plot-79129.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:58:06
7in_liner_cement_plot-79095.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:07:05
7in_liner_run_plot-79110.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:30:11
9.625_Cement_joba-79092.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:01:08
9.625_liner_run-79115.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:36:48
9.625_liner_run_30mins-79088.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:55:19
Combined_roadmaps-79083.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:49:31
Combined_Roadmaps_17_12-79119.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:42:06
Combined_Roadmap_12_25-79075.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:38:43
Combined_Roadmap_8_5-79090.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:57:36
COMPOSITE_8.5in_section-79104.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:21:04
CSG_DRAG_33_9-C-16_A_17_12_Roadmap-79121.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:45:09
CSG_DRAG_33_9-C-16_A_7in_liner_Roadmap-79117.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:39:16
CSG_DRAG_33_9-C-16_A_9_58_liner_Roadmap-79103.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:19:14
CSG_TORQUE_33_9-C-16_A_9_58_liner_Roadmap-79093.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:02:59
DRL-TRIP_DRAG_33_9-C-16_A_12_14_Roadmap_4667-7777-79068.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:29:10
DRL-TRIP_DRAG_33_9-C-16_A_8_12_Roadmap-79084.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:50:41
DRL-TRIP_DRAG_33_9-C-16_A_12_14_Roadmap_2243-4662-79101.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:16:37
DRL-TRIP_DRAG_33_9-C-16_A_6in_Roadmap-79118.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:40:30
DRL-TRIP_DRAG_33_9-C-16_A_17_12_Roadmap-79123.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:48:27
DRL-TRIP_TORQUE_33_9-C-16_A_6in_Roadmap-79081.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:47:21
WLC_RAW_GR-REMP_PRES_MWD-33490.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/05/11,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/08:08:15:16
WL_RAW_GR_REMP_PRES_MWD_3-33485.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/05/11,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/08:08:15:25
WLC_RAW_GR_REMP_PRES_MWD-33487.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/05/11,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/08:08:15:30
WL_RAW_GR_REMP_PRES_MWD_4-34742.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/10/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/11:10:20:29
WLC_RAW_GR-REMP_PRES_MWD-34746.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/10/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/11:10:21:21
WL_RAW_GR_REMP_PRES_MWD_3-34741.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/10/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/11:10:21:30
WLC_RAW_GR_REMP_PRES_MWD-34743.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_M_4_BY1H,2014/10/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,175,,,,,,,2015/06/11:10:21:37
WL_RAW_GR_MWD-33514.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,175_36_26,,,,,,,2015/06/08:08:24:52
WL_RAW_GR_MWD-33511.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,175_36_26,,,,,,,2015/06/08:08:25:01
WL_RAW_GR_REMP_MWD-33521.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,4,175_20,,,,,,,2015/06/08:08:29:22
WL_RAW_GR_REMP_PRES_MWD-33523.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,4,175_20,,,,,,,2015/06/08:08:30:58
WLC_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-33323.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/01/18,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,WELL COMP,,,,,,,2015/06/08:08:50:25
WLC_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-33324.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/01/18,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,WELL COMP,,,,,,,2015/06/08:08:50:42
WL_RAW_GR_MWD-34546.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,175,,,,,,,2015/06/11:07:57:56
WL_RAW_GR_MWD-34543.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,175,,,,,,,2015/06/11:07:58:06
WL_RAW_GR-PRES-REMP_MWD_2-34878.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,5,1475,,,,,,,2015/06/11:09:31:32
WL_RAW_GR-PRES-REMP_MWD_3-34879.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,5,1475,,,,,,,2015/06/11:09:32:12
WL_RAW_GR-PRES-REMP_MWD_2-34883.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,5,1475,,,,,,,2015/06/11:09:33:17
WL_RAW_GR-PRES-REMP_MWD_3-34884.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,5,1475,,,,,,,2015/06/11:09:33:25
WLC_RAW_GR-PRES-REMP_MWD_1-34885.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,5,1475,,,,,,,2015/06/11:09:33:34
WLC_RAW_GR-PRES-REMP_MWD_1-34880.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,5,1475,,,,,,,2015/06/11:09:33:49
WL_RAW_GR-PRES-REMP_MWD_4.DLIS-34868.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,7,1225,,,,,,,2015/06/11:09:40:16
WL_RAW_GR-PRES-REMP_MWD_4.LAS-34870.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,7,1225,,,,,,,2015/06/11:09:41:16
WLC_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-34860.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/11/28,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,4,175,,,,,,,2015/06/11:09:47:41
WL_RAW_GR_MWD-34834.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,26,,,,,,,2015/06/11:09:51:55
WL_RAW_GR_MWD-34831.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,26,,,,,,,2015/06/11:09:52:00
WL_RAW_GR_REMP_MWD-34820.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,4,175,,,,,,,2015/06/11:09:57:04
WL_RAW_GR_REMP_PRES_MWD-34822.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/03/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,4,175,,,,,,,2015/06/11:09:58:00
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_EcoScope-34805.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:06:44
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_SonicVISION-34772.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:07:22
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_SonicVISION-34772.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:07:26
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_SonicVISION-34772.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:07:29
WL_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-34808.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:07:32
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_EcoScope-34771.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:07:50
WL_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-34773.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:08:36
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_SonicVISION-34772.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:10:07
14SCA0039_0850in_NOR_GullfaksSor_34_10-P-2H_SonicVISION-34806.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/02/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,85,,,,,,,2015/06/11:10:10:14
WLC_RAW_CAL-DEN-GR-NEU-REMP_MWD_1-36320.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/06/30,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,ALL,WELL_COMPL,,,,,,,2016/03/07:12:45:57
WLC_RAW_CAL-DEN-GR-NEU-REMP_MWD_1-36321.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2015/06/30,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,ALL,WELL_COMPL,,,,,,,2016/03/07:12:46:47
WLC_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_3-30640.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_2_H,2014/11/28,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,C,C,C,,,,,,,2016/03/07:14:27:16
WL_RAW_GR-PRESS-REMP_MWD_3-30725.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/02/25,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,6,6,6,,,,,,,2015/05/07:13:59:33
WL_RAW_GR-PRESS-REMP_MWD_4-30726.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/02/25,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,6,6,6,,,,,,,2015/05/07:14:01:13
WL_RAW_GR-PRES-REMP_MWD_3.LAS-30730.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/02/25,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,6,6,6,,,,,,,2015/05/07:14:02:44
WL_RAW_GR-PRES-REMP_MWD_4.LAS-30731.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/02/25,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,6,6,6,,,,,,,2015/05/07:14:03:04
WLC_RAW_GR-PRES-REMP_MWD_2.LAS-30732.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/02/25,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,6,6,6,,,,,,,2015/05/07:14:03:39
WLC_RAW_GR-REMP_MWD_2-30727.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/02/25,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,6,6,6,,,,,,,2015/05/07:14:03:58
WLC_COMPOSITE_1-47222.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/07/04,COMPOSITE,LOGTEK,INTERPRETED,MWD/LWD,INTERPRETED,FINAL,C,C,C,,,,,,,2015/10/29:07:27:32
WLC_PETROPHYSICAL_COMPOSITE_1-47220.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/07/04,PETROPHYSICAL_COMPOSITE,LOGTEK,INTERPRETED,MWD/LWD,INTERPRETED,FINAL,C,C,C,,,,,,,2015/10/29:07:32:32
Statoil_GullfaksSor_34_10-P-3_H_Run1_IBC-CBL_FreePipe-42144.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/24,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,DRILLING,FINAL,1,1,1,,,,,,,2016/01/06:12:14:30
Statoil_GullfaksSor_34_10-P-3_H_Run1_IBC-CBL_Main-42145.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/24,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,DRILLING,FINAL,1,1,1,,,,,,,2016/01/06:12:20:05
Statoil_GullfaksSor_34_10-P-3_H_Run1_IBC-CBL_Repeat-42146.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/24,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,DRILLING,FINAL,1,1,1,,,,,,,2016/01/06:12:40:15
14SCA0040_0950in_NOR_GullfaksSor_34_10-P-3_H_Spectroscopy-37567.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:01:53
14SCA0040_0950in_NOR_GullfaksSor_34_10-P-3_H_Spectroscopy-37578.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:03:10
14SCA0040_0950in_NOR_GullfaksSor_34_10-P-3_H_Spectroscopy-37565.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:04:26
14SCA0040_0950in_NOR_GullfaksSor_34_10-P-3_H_Spectroscopy-37576.dlis,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:06:27
WL_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-37566.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:08:26
WL_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-37577.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:12:50
WL_RAW_CALI-DEN-GR-NEU-REMP_MD_MWD_1-37569.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:17:06
WL_RAW_CALI-DEN-GR-NEU-REMP_MD_MWD_1-37580.las,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,8,95IN,,,,,,,2016/03/07:12:17:56
WLC_RAW_CAL-DEN-GR-NEU-REMP_MWD_1-36220.DLIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,WELLCOMP,,,,,,,2016/03/07:13:02:39
WLC_RAW_CAL-DEN-GR-NEU-REMP_MWD_1-36221.LAS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2015/06/15,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,1,WELLCOMP,,,,,,,2016/03/07:13:03:31
MUD_LOG-75099.LIS,/project/recall/prod/arc/norway_a/tapes/GULLFAKS_S_R/NO_34_10_P_3_H,2016/09/17,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,All sections,,,,,2016/09/23:11:40:22
